Renew,Figure,NumberApplicants,NumbWords,NumbChars,NumberOfClasses,product,appnumber
1,0,1,2,10,1,1,3174877
1,0,1,4,29,14,1,3174885
0,0,1,2,10,4,1,3174935
0,0,1,1,7,1,1,3174976
1,1,1,1,10,1,1,3174984
0,0,1,2,17,5,1,3175031
1,0,1,1,8,4,0,3175049
0,0,1,1,6,3,1,3175072
0,1,1,2,20,3,1,3175081
1,0,1,2,10,1,1,3175114
1,1,1,1,7,15,1,3175155
1,0,1,2,13,1,1,3175171
1,1,1,4,35,3,1,3175205
1,0,1,1,10,1,1,3175247
1,0,1,1,8,1,1,3175262
1,0,1,1,11,2,1,3175338
1,0,1,1,11,2,1,3175346
1,0,1,1,11,2,1,3175353
1,0,1,1,5,1,1,3175411
0,1,1,1,6,1,1,3175445
1,1,1,2,13,1,1,3175494
1,0,1,1,4,4,1,3175528
1,0,1,1,9,1,1,3175619
1,0,1,1,10,1,1,3175627
1,0,1,1,8,2,1,3175668
0,1,1,1,7,1,1,3175718
0,1,1,1,1,3,1,3175726
1,1,1,3,16,1,1,3175734
1,1,1,4,23,3,1,3175742
0,0,1,4,28,6,1,3175759
1,1,1,2,12,1,1,3175767
1,0,1,1,8,1,1,3175775
1,0,1,1,8,1,1,3175783
1,0,1,1,10,2,1,3175809
1,0,1,1,8,1,1,3175825
0,1,1,3,17,3,1,3175882
1,0,1,2,19,2,1,3175908
1,1,1,1,8,1,1,3175941
1,0,1,1,9,1,1,3175965
1,0,1,1,9,1,1,3175999
1,0,1,1,8,1,1,3176013
1,0,1,1,8,1,1,3176054
1,0,1,1,12,1,1,3176088
0,1,1,2,12,3,1,3176153
0,1,1,4,35,1,1,3176179
1,0,1,1,6,1,1,3176252
0,0,1,1,9,1,1,3176261
0,0,1,1,7,1,1,3176344
1,0,1,1,5,1,1,3176427
0,1,1,1,12,1,1,3176435
0,1,1,2,13,2,1,3176443
0,0,1,4,23,2,1,3176484
0,0,1,1,5,1,1,3176609
1,0,1,1,12,2,1,3176724
0,0,1,1,11,3,1,3176815
0,0,1,1,8,2,1,3176823
1,1,1,1,7,1,1,3176864
1,0,1,1,7,1,1,3176872
0,1,1,1,7,3,1,3176898
1,1,1,6,38,3,1,3176931
0,0,1,1,5,3,1,3176948
0,0,1,2,15,3,1,3176963
0,1,1,6,16,5,1,3176971
1,1,1,6,50,3,1,3177003
1,0,1,1,8,1,1,3177011
1,0,1,5,28,3,1,3177045
1,1,1,1,7,3,1,3177094
0,1,1,1,18,4,0,3177111
0,1,1,1,11,1,1,3177128
1,0,1,1,11,3,0,3177169
1,0,1,1,12,3,0,3177177
1,0,1,1,11,3,0,3177201
0,1,1,2,14,3,0,3177251
0,1,1,2,8,1,1,3177276
1,1,1,1,10,1,1,3177334
1,0,1,1,7,4,1,3177342
1,0,1,1,6,1,1,3177441
1,0,1,1,4,3,1,3177573
0,1,2,4,21,3,1,3177607
0,0,1,1,7,2,1,3177615
1,1,1,7,47,3,0,3177623
1,1,1,3,16,1,0,3177631
0,0,1,3,16,1,1,3177698
0,1,1,2,14,3,1,3177755
1,1,1,1,3,3,1,3177763
1,1,1,1,10,3,1,3177862
0,0,1,2,15,6,1,3177896
0,0,1,2,15,6,1,3177912
1,0,1,1,10,1,1,3177938
0,0,1,2,15,6,1,3177946
1,1,1,1,2,3,1,3177961
0,1,1,2,6,3,1,3177979
1,0,1,3,14,1,1,3178001
1,1,1,2,16,3,1,3178019
0,0,1,1,8,1,1,3178101
0,1,1,2,9,2,1,3178118
0,1,1,2,13,3,1,3178233
1,1,1,4,27,3,1,3178258
0,1,1,7,17,3,1,3178282
0,1,1,2,11,3,1,3178316
0,0,1,2,12,3,0,3178357
0,1,1,3,17,2,1,3178415
1,0,1,1,11,1,1,3178423
1,0,1,1,8,16,1,3178456
1,0,1,1,11,3,1,3178464
0,1,1,1,1,16,1,3178472
0,1,1,2,9,3,1,3178506
1,0,1,1,9,3,1,3178555
0,1,1,2,8,3,1,3178563
1,0,1,1,8,3,1,3178621
0,1,1,2,9,3,1,3178696
0,1,1,1,8,3,1,3178712
0,0,1,1,10,2,1,3178738
0,1,1,1,9,1,0,3178861
0,1,1,2,14,1,1,3178936
0,1,1,2,18,1,1,3178944
1,1,1,1,7,3,1,3178951
1,1,1,1,3,3,1,3178969
1,1,1,2,7,1,0,3178985
1,0,1,4,29,3,0,3178993
1,0,1,5,38,3,0,3179017
0,1,1,2,14,3,1,3179041
1,1,1,1,5,4,1,3179066
0,0,1,1,8,1,1,3179082
0,1,1,3,15,3,1,3179091
1,1,1,1,6,3,1,3179116
0,0,1,1,13,1,1,3179132
1,1,1,2,9,1,1,3179157
0,1,1,7,47,6,1,3179249
1,1,1,5,51,3,1,3179306
1,1,1,4,34,3,1,3179421
0,1,1,2,26,3,1,3179447
0,1,1,1,4,3,1,3179553
0,1,1,3,14,3,1,3179611
1,1,1,1,4,1,0,3179652
1,1,1,1,11,9,1,3179694
0,0,1,2,11,4,0,3179793
0,0,1,2,11,1,1,3179835
1,0,1,1,8,1,1,3179868
1,0,1,1,8,1,1,3179876
1,0,1,2,11,1,1,3179884
1,0,1,3,15,1,1,3179892
1,0,1,2,18,2,0,3179934
1,1,1,2,13,1,1,3179959
1,0,1,1,11,1,1,3179967
1,0,1,1,8,3,1,3180031
1,0,1,1,9,2,1,3180064
1,0,1,2,12,5,1,3180098
0,0,1,2,20,4,1,3180122
1,0,1,1,5,1,1,3180163
0,0,1,2,11,2,1,3180205
1,0,1,1,8,2,1,3180247
1,0,1,1,3,4,1,3180379
1,0,1,1,3,1,1,3180403
0,0,1,1,7,1,1,3180411
1,0,1,1,8,1,1,3180494
0,1,1,1,6,5,1,3180577
1,0,1,1,9,3,1,3180726
0,1,1,2,8,1,1,3180734
1,0,1,1,8,2,1,3180742
1,0,1,2,8,3,1,3180767
1,0,1,2,14,3,0,3180775
1,1,1,2,17,4,1,3180783
1,1,1,2,16,6,1,3180817
1,0,1,1,6,1,1,3180841
0,0,1,1,7,3,1,3180866
1,0,1,1,9,3,1,3181005
0,1,1,1,4,3,1,3181013
1,1,1,10,77,1,1,3181054
1,0,1,2,15,2,0,3181096
0,1,1,1,13,5,0,3181146
1,0,1,2,11,1,1,3181161
1,1,1,8,53,1,1,3181229
1,0,1,2,12,2,1,3181245
0,1,1,3,22,1,0,3181278
1,0,1,1,8,3,1,3181286
0,0,1,2,16,1,1,3181311
0,1,1,2,17,1,1,3181336
1,0,1,1,6,2,0,3181369
1,1,1,1,6,1,1,3181385
1,0,1,2,10,1,1,3181427
1,0,1,1,15,6,1,3181435
1,1,1,2,18,3,1,3181451
1,0,1,3,20,2,1,3181575
0,0,1,1,6,3,1,3181583
0,1,1,4,61,2,1,3181617
1,1,1,1,10,1,1,3181658
0,1,1,9,59,1,0,3181682
1,0,1,1,18,4,1,3181732
0,0,1,1,9,1,1,3181757
0,1,1,1,3,3,1,3181773
0,1,1,3,20,3,1,3181781
1,0,1,4,30,3,1,3181799
1,0,1,2,14,6,1,3181815
1,0,1,5,27,3,1,3181831
1,0,1,1,8,2,1,3181914
1,0,1,1,8,3,1,3181989
1,0,1,2,17,1,1,3182011
1,1,1,2,12,4,1,3182037
1,1,1,2,18,4,1,3182045
0,1,1,2,13,3,1,3182052
1,0,1,1,5,4,1,3182102
1,1,1,2,7,1,1,3182144
1,0,1,1,3,1,1,3182151
1,1,1,1,7,3,1,3182169
1,1,1,1,7,8,1,3182219
1,1,1,1,7,8,1,3182227
0,0,1,3,9,1,1,3182334
0,1,1,7,41,3,1,3182409
1,0,1,1,5,3,1,3182417
0,1,1,1,7,3,1,3182466
0,0,1,2,12,3,1,3182557
1,1,1,1,10,1,1,3182623
0,0,1,1,9,1,1,3182656
1,0,1,1,5,1,0,3182672
1,0,1,2,10,1,1,3182698
1,0,1,1,8,2,1,3182714
0,0,1,1,4,3,0,3182748
1,1,1,1,1,3,1,3182771
0,0,1,2,19,8,1,3182797
0,0,1,2,10,8,1,3182805
1,0,1,2,13,8,1,3182813
0,0,1,3,19,8,1,3182821
0,0,1,1,9,3,1,3182839
0,1,1,3,17,1,0,3182847
0,0,1,1,9,3,0,3182854
1,0,1,1,7,3,1,3182896
1,0,1,2,10,1,1,3182912
1,0,1,1,7,3,1,3182921
1,0,1,3,13,1,1,3182938
1,1,1,4,18,2,1,3182946
1,0,1,2,10,1,1,3182953
1,0,1,1,5,4,1,3182961
1,0,1,1,7,3,1,3182979
1,0,1,1,8,3,1,3183027
0,1,1,2,15,1,1,3183076
1,0,1,1,9,3,1,3183118
0,0,1,1,8,2,0,3183142
1,1,1,3,15,5,1,3183159
0,1,1,1,1,4,1,3183167
1,0,1,2,8,3,1,3183241
1,0,1,1,6,3,1,3183258
1,0,1,1,4,3,1,3183423
0,0,1,1,11,3,1,3183431
1,0,1,1,10,1,1,3183456
0,0,1,1,10,3,1,3183498
1,1,1,3,15,1,1,3183647
0,0,1,2,18,2,1,3183721
1,0,1,2,20,2,1,3183738
1,1,1,1,6,5,1,3183845
1,0,1,1,10,1,1,3183886
0,0,1,2,13,2,0,3183951
0,1,1,1,10,1,0,3183969
0,0,1,1,8,2,1,3183985
0,1,1,2,5,3,1,3183993
1,1,1,2,6,2,1,3184025
0,1,1,3,20,2,1,3184041
1,1,1,1,5,2,1,3184058
0,1,1,1,6,3,1,3184082
1,1,1,4,18,3,1,3184091
1,1,1,4,20,4,1,3184108
1,1,1,1,6,3,1,3184124
0,0,1,4,26,2,1,3184132
1,1,1,2,5,3,1,3184165
0,1,1,2,15,3,1,3184181
0,0,1,1,7,1,1,3184199
1,0,1,2,9,1,1,3184207
0,0,1,1,5,2,1,3184223
0,1,1,2,10,3,0,3184298
1,1,1,3,24,3,1,3184389
0,1,1,5,36,1,1,3184397
0,0,1,1,10,1,1,3184421
0,0,1,1,10,1,1,3184439
1,1,1,1,7,3,1,3184462
0,1,1,3,11,1,1,3184496
1,1,1,2,11,3,1,3184512
1,0,1,1,11,1,1,3184561
1,0,1,2,12,2,0,3184587
1,1,1,2,14,1,1,3184611
1,0,1,1,7,5,1,3184629
1,0,1,2,8,1,1,3184694
1,1,1,6,34,3,1,3184769
1,1,1,1,5,1,1,3184801
0,1,1,1,5,3,0,3184835
1,1,1,3,17,3,1,3184843
1,1,1,1,7,3,1,3184884
0,1,1,5,35,3,1,3184892
0,1,1,1,11,1,1,3184942
1,1,1,8,55,3,1,3184959
1,1,1,3,25,1,1,3184967
0,1,1,4,34,3,0,3185048
0,1,1,4,26,2,1,3185147
0,1,1,4,31,1,1,3185162
1,0,1,2,11,1,1,3185212
1,1,1,3,25,3,0,3185238
1,0,1,2,15,3,1,3185345
1,1,1,2,15,4,1,3185378
0,0,1,1,10,1,0,3185428
1,0,1,1,6,3,1,3185501
0,1,1,1,8,1,1,3185519
0,1,1,3,15,3,1,3185543
1,0,1,2,13,2,1,3185601
0,0,1,2,17,3,1,3185626
1,0,1,1,9,3,1,3185667
1,0,1,1,11,3,1,3185683
1,0,1,1,8,3,1,3185691
0,0,1,5,40,3,1,3185709
0,1,1,2,10,3,1,3185717
1,0,1,1,8,3,1,3185725
1,1,1,2,10,2,1,3185741
1,0,1,1,11,2,1,3185758
1,0,1,1,6,1,1,3185832
1,0,1,1,9,2,1,3185873
1,1,1,1,2,3,1,3185931
1,0,1,1,4,10,1,3185964
0,0,1,2,13,2,1,3185981
0,0,1,1,7,3,1,3185998
0,1,1,2,12,1,1,3186004
1,1,1,2,12,1,1,3186012
1,1,1,3,22,3,1,3186087
0,0,1,1,11,3,1,3186095
0,1,1,3,14,1,1,3186111
1,1,1,1,6,3,1,3186129
1,1,1,3,16,1,1,3186137
1,1,1,6,44,1,1,3186228
0,1,1,3,15,1,0,3186277
1,1,1,4,27,3,0,3186293
1,0,1,3,16,1,1,3186301
1,0,1,1,10,1,1,3186335
1,0,1,1,9,3,1,3186392
0,0,1,1,11,3,1,3186401
0,0,1,1,9,3,1,3186426
1,1,1,2,13,3,1,3186434
0,1,1,1,8,2,1,3186442
1,0,1,1,7,3,1,3186459
0,1,1,4,29,3,1,3186491
0,1,1,5,27,3,1,3186525
0,1,1,5,23,3,1,3186533
1,1,1,3,12,3,1,3186608
1,1,1,1,5,3,1,3186641
1,0,1,1,6,3,1,3186657
0,1,1,2,13,1,0,3186673
0,1,1,1,11,1,1,3186723
0,0,1,1,5,3,0,3186756
0,1,1,1,15,1,1,3186772
0,0,1,1,9,3,1,3186822
0,1,1,1,6,4,1,3186848
1,1,1,1,3,3,1,3186855
1,1,1,4,33,3,1,3186889
1,1,1,1,3,3,1,3186921
1,0,1,1,3,3,1,3186939
0,1,1,1,2,3,1,3186954
0,1,1,1,8,3,1,3186962
1,1,1,1,6,3,1,3187028
1,1,1,5,33,1,1,3187036
1,1,1,6,31,1,1,3187044
0,1,1,1,7,3,1,3187135
0,1,1,3,25,3,1,3187184
0,0,1,1,8,2,1,3187226
0,0,1,1,6,2,1,3187309
0,1,1,1,2,1,1,3187408
1,0,1,1,8,3,1,3187481
1,0,1,2,7,3,1,3187523
1,1,1,1,7,4,1,3187531
0,0,1,3,10,2,1,3187564
1,1,1,1,7,3,1,3187606
0,0,1,1,9,4,1,3187648
0,0,1,1,8,4,1,3187689
1,1,1,2,11,3,1,3187713
1,1,1,2,10,1,1,3187747
1,1,1,1,8,2,1,3187804
1,0,1,1,6,1,1,3187821
0,1,1,1,10,6,1,3187853
1,1,1,1,3,1,1,3187887
0,1,1,1,5,1,1,3187895
1,0,1,4,21,1,1,3187903
0,0,1,4,25,3,1,3187929
0,0,1,1,3,3,1,3187937
0,0,1,2,9,3,1,3187952
1,0,1,3,15,2,1,3187978
0,0,1,2,16,1,1,3187994
1,1,1,1,3,4,1,3188042
1,0,1,2,14,1,1,3188224
1,1,1,1,7,1,1,3188257
0,0,1,1,5,3,1,3188273
1,1,1,1,8,6,1,3188281
1,1,1,5,30,16,1,3188323
0,0,1,1,11,1,1,3188406
1,0,1,1,10,1,1,3188414
0,1,1,1,13,3,1,3188463
0,1,1,1,6,3,1,3188471
1,1,1,5,29,5,1,3188638
1,0,1,1,7,3,1,3188646
0,0,1,1,8,1,1,3188661
1,1,1,2,10,1,1,3188687
1,0,1,1,6,3,1,3188737
0,1,1,1,10,3,1,3188752
1,1,1,2,14,3,1,3188761
1,1,1,1,12,1,1,3188786
1,1,1,1,5,3,1,3188828
1,1,1,6,46,3,1,3188844
1,1,1,1,7,3,1,3188919
1,1,1,2,13,1,0,3188968
0,0,1,1,7,2,1,3189032
1,0,1,2,13,3,1,3189057
1,0,1,2,13,2,1,3189065
1,0,1,1,3,3,1,3189073
1,1,1,1,5,3,1,3189172
0,1,1,2,9,2,1,3189181
1,0,1,2,13,1,1,3189198
0,0,1,1,7,3,1,3189206
0,1,1,2,10,2,1,3189231
1,1,1,2,10,3,1,3189248
1,0,1,1,7,1,1,3189271
1,1,1,2,14,3,1,3189297
1,0,1,2,13,1,1,3189362
1,0,1,1,4,1,1,3189388
1,1,1,1,5,1,1,3189446
0,1,1,1,7,2,1,3189503
1,0,1,2,7,1,1,3189529
1,1,1,2,8,3,1,3189602
0,1,1,2,12,2,1,3189636
1,1,1,4,29,3,1,3189669
1,0,1,1,4,2,1,3189751
1,1,1,2,12,3,1,3189776
0,1,1,3,18,3,1,3189801
0,1,1,1,11,3,1,3189818
1,1,1,2,11,2,1,3189826
1,1,1,2,17,2,1,3189982
1,0,1,3,13,2,1,3190014
1,1,1,1,1,3,1,3190048
0,0,1,1,8,3,1,3190055
1,1,1,2,18,1,1,3190089
1,0,1,1,4,1,1,3190113
0,1,1,2,9,1,1,3190154
1,0,1,2,16,3,1,3190162
1,0,1,3,12,3,0,3190188
1,0,1,1,3,5,1,3190196
1,0,1,3,13,3,1,3190221
1,0,1,2,14,5,1,3190253
1,0,1,1,2,4,1,3190261
0,1,1,5,27,4,1,3190287
1,0,1,2,14,2,1,3190295
0,0,1,2,8,1,1,3190303
1,1,1,1,6,3,1,3190311
1,0,1,1,9,3,0,3190352
1,0,1,2,14,2,1,3190378
1,1,1,1,1,3,1,3190394
0,1,1,1,4,3,1,3190444
1,0,1,3,5,3,1,3190477
0,1,1,1,14,3,0,3190485
0,1,1,1,10,3,1,3190501
1,1,1,1,5,2,1,3190519
0,0,1,1,10,1,1,3190527
1,0,1,1,7,3,0,3190576
1,0,1,3,16,3,1,3190592
1,1,1,2,9,4,1,3190618
1,1,1,1,9,3,1,3190634
1,0,1,2,12,1,1,3190675
1,0,1,1,9,3,1,3190683
1,0,1,2,15,3,1,3190733
1,0,1,1,10,1,1,3190857
1,1,1,3,24,2,1,3190907
0,1,1,2,12,1,1,3190981
0,1,1,3,20,35,1,3190998
0,1,1,3,10,5,1,3191012
1,1,1,2,12,3,1,3191061
1,0,1,1,7,1,1,3191087
0,1,1,1,2,2,1,3191111
0,0,1,5,35,2,1,3191145
0,1,1,2,8,1,0,3191178
0,1,1,1,8,1,1,3191211
1,0,1,1,8,2,1,3191277
0,1,1,6,24,10,1,3191343
0,1,1,2,18,1,1,3191368
1,0,1,2,8,2,1,3191434
1,1,1,1,10,3,1,3191442
0,1,1,1,7,4,1,3191459
1,1,1,1,7,3,1,3191525
0,1,1,1,5,2,1,3191541
0,0,1,1,9,3,1,3191632
1,0,1,3,18,3,1,3191699
1,1,1,2,21,3,1,3191715
1,0,1,4,20,3,1,3191749
0,1,1,1,7,3,1,3191764
0,0,1,1,6,3,1,3191889
0,0,1,1,7,3,1,3191905
0,1,1,1,6,3,1,3191939
1,0,1,1,5,6,1,3191962
0,0,1,2,14,3,1,3191971
1,0,1,1,8,4,0,3192002
1,0,1,1,6,1,1,3192051
1,1,1,1,9,1,1,3192085
1,1,1,1,5,1,1,3192101
1,1,1,2,10,2,1,3192143
0,1,1,3,14,1,1,3192151
0,1,1,1,11,3,1,3192184
0,0,1,1,9,2,1,3192192
1,0,1,1,7,1,1,3192218
0,1,1,1,3,1,0,3192267
1,0,1,1,8,7,1,3192291
1,0,1,1,6,1,1,3192317
1,0,1,1,6,1,1,3192341
1,0,1,1,5,1,1,3192358
1,0,1,1,7,1,1,3192366
0,0,1,1,13,3,1,3192391
1,1,1,2,13,3,1,3192408
1,0,1,1,7,1,1,3192416
1,0,1,1,7,4,1,3192432
1,0,1,1,8,1,1,3192441
1,0,1,6,36,3,1,3192598
1,0,1,1,8,2,1,3192622
1,0,1,2,9,1,1,3192631
0,0,1,2,14,4,1,3192663
0,0,1,1,10,4,1,3192671
0,0,1,3,18,4,1,3192697
1,0,1,1,6,1,1,3192747
0,1,1,1,7,3,1,3192754
0,1,1,2,11,4,1,3192771
1,0,1,2,7,3,1,3192788
0,0,1,1,6,2,1,3192821
0,1,1,1,1,3,1,3192838
1,1,1,1,7,3,1,3192861
0,1,1,2,15,3,1,3192887
0,0,1,2,13,2,1,3192895
0,0,1,2,13,4,1,3192937
1,0,1,1,8,3,1,3192978
0,0,1,2,12,2,1,3192986
1,1,1,2,9,3,1,3192994
0,0,1,2,13,1,1,3193001
1,1,1,1,6,2,1,3193067
1,1,1,1,7,1,1,3193083
1,0,1,1,9,1,1,3193117
1,0,1,2,8,3,1,3193125
1,1,1,10,62,3,1,3193133
1,0,1,1,15,2,1,3193216
1,1,1,5,24,2,1,3193281
1,1,1,2,10,2,1,3193299
1,1,1,2,9,2,1,3193307
1,1,1,2,8,2,1,3193323
0,0,1,1,6,3,1,3193381
1,0,1,1,9,6,1,3193455
1,0,1,1,8,3,1,3193539
0,0,1,2,11,6,1,3193562
0,1,1,4,36,1,0,3193571
1,1,1,1,8,2,1,3193646
0,1,1,2,21,1,1,3193653
0,1,1,3,18,1,1,3193687
1,1,1,1,8,2,1,3193695
0,1,1,2,14,2,1,3193711
0,1,1,1,10,1,0,3193786
0,1,1,2,8,2,1,3193851
1,0,1,2,8,6,1,3193869
1,1,1,2,11,3,1,3193893
0,0,1,2,8,2,1,3193901
1,0,1,2,5,1,1,3193976
0,0,1,3,27,3,0,3193992
0,0,1,2,6,1,1,3194008
0,0,1,2,5,1,1,3194016
1,0,1,1,10,3,1,3194024
1,0,1,1,7,2,1,3194032
0,0,1,2,13,1,1,3194057
0,0,1,2,6,1,1,3194164
1,0,1,2,6,1,1,3194222
0,0,1,1,11,2,1,3194231
0,0,1,1,12,2,1,3194255
1,0,1,3,23,3,0,3194313
1,1,1,5,33,2,1,3194347
0,0,1,1,5,2,1,3194362
0,0,1,2,11,3,1,3194388
0,1,1,2,10,4,1,3194412
1,1,1,2,11,2,1,3194421
1,1,1,1,11,6,1,3194438
0,1,1,1,13,4,1,3194446
1,0,1,1,5,3,1,3194503
0,0,1,1,6,1,1,3194594
1,0,1,1,7,1,1,3194628
1,0,1,1,13,2,1,3194677
0,0,1,2,7,1,1,3194685
1,0,1,1,6,2,1,3194693
0,0,1,1,7,2,1,3194719
1,0,1,1,8,2,0,3194776
1,0,1,1,3,2,1,3194792
0,0,1,2,13,3,1,3194801
0,0,1,2,13,1,1,3194842
1,0,1,2,10,3,1,3194966
0,0,1,4,17,1,0,3194974
1,0,1,1,9,3,1,3194991
1,0,1,2,10,3,1,3195062
1,0,1,2,18,1,1,3195203
1,1,1,1,5,3,1,3195211
1,0,1,2,11,1,1,3195294
0,0,1,2,13,3,1,3195302
0,0,1,2,10,1,1,3195351
1,0,1,1,7,2,1,3195419
0,1,1,1,10,1,1,3195633
1,0,1,1,9,1,1,3195658
1,0,1,1,3,1,1,3195674
1,1,1,6,35,4,1,3195682
0,1,1,2,20,3,1,3195691
0,0,1,2,12,2,1,3195757
0,1,1,2,9,3,1,3195773
1,1,1,2,15,1,1,3195881
0,1,1,1,9,1,0,3195898
0,1,1,1,6,4,1,3195922
1,0,1,2,14,2,1,3195963
0,0,1,1,7,2,1,3195971
1,0,1,2,17,2,1,3195997
1,0,1,3,17,3,1,3196029
0,0,1,1,8,3,1,3196045
0,0,1,1,8,3,1,3196052
0,0,1,1,10,3,1,3196201
1,1,1,1,5,1,1,3196243
0,0,1,2,9,3,1,3196268
1,0,1,1,9,3,1,3196276
1,0,1,1,9,2,1,3196301
0,1,1,6,45,2,0,3196391
1,1,1,7,55,1,1,3196409
0,0,1,1,8,1,1,3196474
0,0,1,1,9,2,1,3196482
1,0,1,1,9,1,1,3196607
1,1,1,2,11,1,0,3196623
1,0,1,4,28,5,1,3196649
1,1,1,1,4,1,0,3196748
0,1,1,4,23,2,1,3196805
0,1,1,10,70,3,1,3196904
1,0,1,1,10,3,1,3196987
0,0,1,2,11,3,1,3196995
0,0,1,1,8,3,1,3197076
0,0,1,2,14,2,1,3197092
1,1,1,2,18,3,1,3197101
0,0,1,4,28,3,1,3197118
0,0,1,2,11,2,1,3197126
0,0,1,2,12,2,1,3197142
1,0,1,1,12,3,1,3197167
1,1,1,4,25,3,1,3197175
1,0,1,2,12,1,1,3197183
1,0,1,1,10,1,1,3197191
0,0,1,4,25,2,1,3197217
1,1,1,1,5,3,1,3197258
1,0,1,1,7,1,1,3197282
1,0,1,3,20,1,1,3197308
1,0,1,3,18,1,1,3197316
1,0,1,3,17,1,1,3197324
1,0,1,2,12,1,1,3197332
1,0,1,2,10,1,1,3197341
1,0,1,2,9,1,1,3197357
1,0,1,3,21,1,1,3197399
1,0,1,3,17,1,1,3197407
1,0,1,3,21,1,1,3197415
1,1,1,1,9,1,1,3197431
1,1,1,6,33,3,1,3197456
1,0,1,2,13,1,1,3197522
0,0,1,2,11,2,1,3197571
1,1,1,1,5,3,1,3197589
0,1,1,1,6,3,1,3197597
0,1,1,8,53,3,1,3197613
0,1,1,1,10,2,1,3197647
1,0,1,2,13,1,1,3197662
1,0,1,1,6,3,1,3197704
1,1,1,1,8,1,1,3197721
1,1,1,1,7,3,1,3197746
0,1,1,2,11,2,1,3197845
1,0,1,1,9,3,1,3198025
1,1,1,1,8,1,1,3198058
1,0,1,1,10,3,1,3198082
1,0,1,1,8,1,1,3198132
1,0,1,3,16,3,1,3198199
1,0,1,2,7,1,1,3198272
1,0,1,1,8,1,1,3198331
0,0,1,2,15,1,1,3198363
1,0,1,1,8,3,1,3198454
1,1,1,1,6,1,1,3198496
1,1,1,1,4,1,1,3198504
0,0,1,3,18,3,1,3198546
0,0,1,1,5,2,1,3198561
1,1,1,1,6,1,1,3198579
0,0,1,2,8,1,1,3198629
1,0,1,1,8,3,1,3198661
0,0,1,1,7,3,1,3198678
0,0,1,2,16,1,0,3198686
0,0,1,1,8,2,1,3198702
1,0,1,1,4,1,1,3198827
1,0,1,2,11,1,1,3198843
0,0,1,1,8,2,0,3198884
0,1,1,4,21,1,1,3198918
0,0,1,1,9,2,1,3198942
0,1,1,3,34,1,0,3198983
1,1,1,1,4,1,1,3198991
1,1,1,2,14,4,1,3199049
1,0,1,1,5,6,1,3199131
0,0,1,1,7,1,1,3199189
0,0,1,1,10,4,1,3199239
0,0,1,1,9,4,0,3199288
0,0,1,1,10,3,1,3199296
0,1,1,3,15,4,1,3199304
1,0,1,2,14,1,1,3199321
0,1,1,3,16,3,1,3199353
1,0,1,1,4,3,1,3199445
1,0,1,2,14,1,1,3199452
1,0,1,1,11,1,1,3199494
1,0,1,3,13,1,0,3199511
0,1,1,2,20,2,1,3199544
0,0,1,8,65,1,0,3199551
0,0,1,1,4,2,1,3199577
0,1,1,1,8,3,1,3199601
0,0,1,1,9,1,0,3199619
1,0,1,1,4,5,1,3199635
0,0,1,1,7,2,1,3199668
0,0,1,2,16,3,1,3199676
1,0,1,2,12,1,1,3199718
1,0,1,2,13,1,1,3199726
1,0,1,3,14,1,1,3199742
0,0,1,1,8,2,1,3199759
0,0,1,2,16,1,1,3199817
0,0,1,3,13,1,1,3199908
0,1,1,2,11,1,1,3199965
0,1,1,2,8,4,1,3200037
1,1,1,5,29,11,1,3200102
0,1,1,1,9,2,0,3200151
1,0,1,1,5,1,1,3200227
1,1,1,1,6,3,1,3200284
0,0,1,1,6,1,1,3200391
1,0,1,2,14,1,0,3200409
0,0,1,2,7,1,1,3200425
1,0,1,1,9,4,1,3200466
1,0,1,1,7,2,1,3200482
0,0,1,3,23,1,0,3200508
1,0,1,1,5,1,1,3200524
1,0,1,3,15,2,1,3200532
1,0,1,1,3,4,1,3200541
1,0,1,1,5,1,1,3200557
0,0,1,1,7,5,0,3200607
0,0,1,1,11,2,1,3200623
1,1,1,1,4,3,1,3200631
0,1,1,2,9,3,1,3200649
0,1,1,3,23,1,0,3200664
1,1,1,4,42,8,1,3200672
1,1,1,3,8,3,1,3200706
0,0,1,2,20,3,1,3200714
1,1,1,1,10,1,1,3200755
0,1,1,1,1,2,1,3200763
1,0,1,1,10,1,1,3200771
0,1,1,1,8,2,1,3200797
1,0,1,1,9,1,1,3200813
0,0,1,1,11,5,1,3200821
1,0,1,1,6,2,1,3200839
0,1,1,4,33,2,0,3200862
0,1,1,6,29,3,0,3200888
0,1,1,1,5,2,1,3200921
1,0,1,1,13,3,1,3200995
1,1,1,2,12,1,1,3201001
1,1,1,2,7,4,1,3201043
1,0,1,1,7,2,1,3201051
1,0,1,1,5,5,0,3201068
0,1,1,4,41,4,1,3201084
0,0,1,1,5,6,1,3201101
1,0,1,1,9,3,1,3201134
0,0,1,1,5,3,1,3201142
1,0,1,2,7,3,1,3201159
0,1,1,1,10,3,1,3201167
1,0,1,1,10,3,1,3201175
1,1,1,1,4,1,1,3201183
1,0,1,2,7,6,1,3201191
1,0,1,1,10,3,1,3201217
1,0,1,1,8,1,1,3201225
1,1,1,1,7,1,1,3201258
1,0,1,1,9,1,1,3201357
0,1,1,1,5,5,1,3201407
1,0,1,7,34,1,1,3201522
1,0,1,2,14,5,1,3201555
1,0,1,2,12,4,1,3201589
1,1,1,1,1,3,1,3201613
1,0,1,1,8,3,1,3201621
0,0,1,1,8,5,0,3201639
